object_id,Bridge
18-300-00105,0.0
18-307-00142,0.0
18-301-00113,0.0
18-313-00172,0.0
18-310-00160,0.0
18-301-00114,0.0
18-313-00174,0.0
18-307-00146,0.0
18-308-00150,0.0
18-305-00133,0.0
18-310-00158,0.0
18-308-00153,0.0
18-308-00152,0.0
18-312-00276,0.0
18-305-00136,0.0
18-313-00173,0.0
18-760-00281,0.0
18-304-00271,0.0
18-305-00134,0.0
18-307-00141,0.0
18-307-00145,0.0
18-314-00275,0.0
18-305-00132,0.0
18-325-00239,0.0
18-308-00151,0.0
18-307-00147,0.0
18-312-00169,0.0
18-309-00156,0.0
18-760-00280,0.0
