object_id,Population_affected_Total
18-318-00194,2750.0
18-317-00190,39502.0
18-300-00105,1004.0
18-799-00124,6743.0
18-302-00116,0.0
18-323-00227,766.0
18-323-00225,0.0
18-303-00264,1845.0
18-303-00122,762.0
18-324-00262,0.0
18-300-00102,0.0
18-307-00142,0.0
18-320-00207,0.0
18-319-00199,0.0
18-313-00172,0.0
18-321-00216,0.0
18-319-00198,0.0
18-310-00160,12016.0
18-301-00114,205.0
18-306-00138,0.0
18-321-00212,0.0
18-325-00270,0.0
18-311-00165,0.0
18-313-00174,3960.0
18-307-00146,0.0
18-306-00137,151.0
18-308-00150,5999.0
18-310-00159,823.0
18-310-00158,1582.0
18-757-00253,68650.0
18-309-00155,33843.0
18-300-00103,0.0
18-302-00118,28.0
18-323-00228,0.0
18-308-00153,3579.0
18-756-00251,220.0
18-313-00175,0.0
18-816-00259,19091.0
18-300-00101,0.0
18-318-00195,21229.0
18-321-00211,0.0
18-756-00250,818.0
18-326-00245,99.0
18-757-00252,55135.0
18-324-00233,1835.0
18-308-00152,42244.0
18-312-00277,4761.0
18-312-00276,687.0
18-307-00144,0.0
18-326-00268,0.0
18-321-00210,3634.0
18-305-00136,267358.0
18-317-00189,92256.0
18-316-00184,74870.0
18-318-00197,307.0
18-313-00173,959.0
18-300-00104,0.0
18-316-00188,2546.0
18-302-00115,7239.0
18-318-00196,1000.0
18-757-00254,3028.0
18-760-00281,22603.0
18-325-00269,11245.0
18-319-00202,0.0
18-309-00157,1274.0
18-302-00117,0.0
18-304-00271,0.0
18-326-00247,0.0
18-304-00128,1479.0
18-305-00134,10680.0
18-323-00226,0.0
18-307-00141,0.0
18-317-00191,58433.0
18-307-00145,1069.0
18-323-00223,3670.0
18-317-00192,14743.0
18-305-00135,87497.0
18-321-00208,108.0
18-302-00119,0.0
18-309-00154,7975.0
18-303-00123,17185.0
18-799-00265,5160.0
18-320-00206,0.0
18-316-00185,64136.0
18-314-00179,0.0
18-325-00239,10196.0
18-308-00151,17430.0
18-311-00166,0.0
18-316-00187,14891.0
18-319-00200,0.0
18-307-00147,0.0
18-816-00261,4390.0
18-310-00161,589.0
18-312-00169,2525.0
18-323-00222,2964.0
18-309-00156,2189.0
18-312-00170,0.0
18-326-00246,0.0
18-316-00186,2628.0
18-760-00280,12363.0
