object_id,Relief Centers
18-320-00205,0.0
18-300-00102,0.0
18-307-00142,6.0
18-756-00249,3.0
18-319-00199,0.0
18-319-00198,0.0
18-306-00138,1.0
18-325-00270,0.0
18-311-00165,0.0
18-313-00174,0.0
18-307-00146,0.0
18-306-00137,12.0
18-308-00150,1.0
18-308-00153,0.0
18-756-00251,1.0
18-321-00213,0.0
18-300-00101,7.0
18-756-00250,8.0
18-308-00152,0.0
18-312-00276,4.0
18-307-00144,0.0
18-326-00268,0.0
18-755-00248,6.0
18-325-00269,0.0
18-310-00162,19.0
18-306-00140,1.0
18-307-00141,0.0
18-311-00168,7.0
18-308-00151,2.0
18-311-00166,2.0
18-755-00279,0.0
18-319-00200,0.0
18-306-00139,0.0
18-310-00163,1.0
18-312-00170,3.0
