EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Bank Name,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"8,58,000",Yes,fixed,,Nil,Nil,05-Mar-2026 05:30 PM,22-Apr-2026 02:00 PM,05-Mar-2026 05:35 PM,20-Apr-2026 02:00 PM,NA ,NA ,10-Mar-2026 02:00 PM,20-Apr-2026 02:00 PM,15-May-2026 12:30 PM,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Criteria,1.0,Date Extension,Date,,"8,600",Nil,Nil,No,Animal Husbandry and Veterinary Department||Directorate of A.H. and Veterinary||Assam Livestock and Poultry Corporation Ltd.,E-763721/25-26/DFA/1653637/03,2026_AHVD_51680_4,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Construction of new Vety. Multicare Hospital at Lakhipur in Cachar District Under RIDF- XXXI,Construction of new Vety. Multicare Hospital at Lakhipur in Cachar District Under RIDF- XXXI,Please refer Tender documents. ,NA ,"4,29,00,000",Civil Works,NA ,Tender,180.0,365.0,Cachar,788001.0,"Chenikuthi, Guwahati - 3  ","O/O The Director, AHVD, Chenikuthi, Guwahati - 3  ",09-Mar-2026 01:00 PM ,"Chenikuthi, Guwahati - 3",No ,No,1.0,SBI Bank,"Director, AHVD","O/O The Director, AHVD, Chenikuthi, Guwahati - 3",AOC,1,303435,Ganesh Daimary,20-Apr-2026 12:08 PM,Rejected-Technical,Technically not Qualified,15-May-2026 12:27 PM,Director,Internal,,Babita Bhandar Kayastha,15-May-2026 12:27 PM,15-May-2026 12:30 PM,techsummary_82008.pdf (10882.95 KB),24-Jun-2026,"INR 42,899,000",365.0,Babita Bhandar Kayastha,02-Jul-2026 05:18 PM,lakhipur.pdf (752.00 KB),Finance,Financial bid has been opened,Babita Bhandar Kayastha,15-May-2026 03:17 PM,,BOQ Comparative Chart,1.0,302002.0,PAUL CONSTRUCTION,INR,"42,899,000",DIRECTOR AH VETY DEPT,Internal,,Babita Bhandar Kayastha,03-Jun-2026 06:43 PM,finsummary_82008.pdf (4740.53 KB),Technical,Technical bid has been opened,Bankim Kumar Deka,22-Apr-2026 04:39 PM,,Animal Husbandry and Veterinary Department||Directorate of A.H. and Veterinary||Assam Livestock and Poultry Corporation Ltd.,2026_AHVD_51680_4,E-763721/25-26/DFA/1653637/03,Construction of new Vety. Multicare Hospital at Lakhipur in Cachar District Under RIDF- XXXI,AOC
,,,,,,,,,,,,,,,2.0,Finance,.xls,Price Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,303445,MOHIT KUMAR BAID,20-Apr-2026 12:15 PM,Rejected-Technical,Technically not Qualified,15-May-2026 12:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,302002,PAUL CONSTRUCTION,24-Mar-2026 12:06 AM,Accepted-AOC,awarded,02-Jul-2026 05:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,301997,Sri Kishor Das,23-Mar-2026 11:04 PM,Rejected-Finance,REJECT,03-Jun-2026 06:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
